ride_id,pickup_time,dropoff_time,pickup_location,dropoff_location,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,ride_duration,fare_amount,payment_method
78c04ed8-fdd4-4f21-8f03-f0c80effd5bd,13-12-2024,19-12-2024,Katiebury,North John,,78.820481,11.846284,78.543766,3,43,154.49,Wallet
ead18464-ca8e-458c-90f8-1063889fe107,03-04-2024,15-07-2024,Port Wendybury,Kellyburgh,10.881227,78.164051,13.067066,78.767781,3,33,179.56,Cash
bcf474aa-ce63-4b1a-9168-bbf297af5bde,09-03-2024,08-06-2024,Robintown,Staceyshire,12.22892,80.141271,11.550948,80.373566,4,49,327.49,Card
fcedf994-d631-4383-b030-14d0f2c84743,25-02-2024,30-09-2024,Weaverburgh,Johnsonton,11.854269,79.231786,11.151818,79.479855,4,22,348.46,Wallet
7a5d7c82-86c5-447c-851a-00393803dcee,31-03-2024,19-11-2024,West Samanthaborough,West Jennifer,,79.063358,11.426909,79.605289,4,33,452.59,Cash
962c04dd-25d0-4461-859c-15740f3f0f48,22-12-2024,25-12-2024,Port Daniel,Susanstad,12.02319,80.39714,13.224567,78.232678,1,32,372.45,Wallet
19dd3e8c-9605-4035-a545-c030a981fa54,30-09-2024,30-12-2024,Kevinberg,Lake Stacy,11.65008,79.395616,12.997593,79.820271,3,43,451.09,Card
b509f08a-2c98-4bca-9139-7c06a630ad9d,03-11-2024,20-12-2024,Jeffreyshire,South Kurt,12.436872,78.111457,12.940954,78.025169,1,10,458.36,Cash
0075d3d5-ba94-4a66-ad7e-4a452099e71f,24-09-2024,20-11-2024,Rosalesshire,East Carriebury,10.403956,80.29825,11.812169,79.491084,1,53,156.68,Wallet
2401342a-7f05-4bf5-afca-c5771aa6f7cb,05-09-2024,23-12-2024,Juliebury,Toniburgh,10.821799,79.427337,12.439678,79.44427,3,41,335.47,Cash
a39c3bd5-ab86-4afd-b57e-c883d2586d90,04-09-2024,21-09-2024,Seanview,East Heather,11.298589,79.044636,10.950268,80.468703,2,35,239.03,Wallet
0053f649-b86d-466b-9ba8-27c6c97a24ad,16-05-2024,23-08-2024,South Samuelchester,South Trevor,11.029452,80.351977,10.105447,78.059706,4,22,483.38,Cash
d42cb1ae-19f7-48cb-a016-c7438bc83a02,27-05-2024,10-10-2024,Kramershire,East Shannon,10.634413,79.53299,10.32845,79.237756,4,45,217.1,Card
42d943ee-5197-4e75-8523-d4fd4b7f2183,06-11-2024,09-11-2024,North Matthewfurt,Lake Charles,11.760433,80.282459,11.505697,80.297551,1,35,316.57,Card
9d17d218-fc3b-4de5-9812-62ac5683ede0,14-12-2024,16-12-2024,Bushchester,New Pamela,10.538692,79.337006,10.760788,78.573473,4,26,407.18,Card
a39c3bd5-ab86-4afd-b57e-c883d2586d90,25-02-2024,30-09-2024,Stevenville,East Lindseyport,13.193423,78.280169,11.846487,78.261069,4,49,388.45,Wallet
0053f649-b86d-466b-9ba8-27c6c97a24ad,,,Eddiebury,Randyton,10.708826,79.79142,11.731827,,4,23,312.73,Cash
d42cb1ae-19f7-48cb-a016-c7438bc83a02,22-12-2024,25-12-2024,South Melissaside,North Steven,,,11.741084,80.133628,2,23,228.59,Wallet
42d943ee-5197-4e75-8523-d4fd4b7f2183,30-09-2024,,East James,Watsonland,13.374619,78.688312,11.534993,80.212345,3,49,358.17,Card
9d17d218-fc3b-4de5-9812-62ac5683ede0,03-11-2024,20-12-2024,North Jamesmouth,North Rebecca,12.054673,78.924015,10.866339,79.097488,1,48,129.78,Cash
5e717fca-020a-4497-b4ed-51458d9765c7,07-05-2024,09-06-2024,West Anne,Jodibury,11.531706,80.36251,13.253458,78.077601,4,24,390.18,Wallet
ff6ef9ed-7e4c-429f-b8cb-ab4c97790e84,29-06-2024,08-09-2024,Lake Rachel,East Adam,13.149316,80.306164,11.802713,78.90164,1,44,326.13,Wallet
a2cd1590-58af-493c-8aa2-b4c93ba5bd76,08-06-2024,17-06-2024,West Aaronfurt,Daltonhaven,12.570202,79.104814,,79.980329,1,53,275.31,Cash
f8f9a45d-0f55-4896-b610-396b7df59abf,02-04-2024,12-09-2024,Lake Joshua,East Phyllishaven,10.053738,78.087465,11.176547,78.741142,2,21,349.19,Wallet
15bc2a3e-bf76-45d7-b97c-6c3c755d814b,09-06-2024,31-10-2024,New Dennisfurt,New Ashleychester,11.618916,78.162222,11.49004,,1,15,424.39,Cash
f9722cc1-349e-44a9-94c2-9d5c19ec0829,02-03-2024,22-03-2024,South Heidi,Donnaport,10.607025,78.44789,12.223079,79.799921,1,59,388.04,Cash
8cb6b0ba-925f-4199-a495-3d5f0cb4e891,02-04-2024,09-05-2024,Hernandezstad,South Christopherfort,12.314837,79.523085,12.695952,78.056295,3,31,266.74,Wallet
a3607681-2bbb-489d-b4fa-dee106969d48,18-03-2024,24-04-2024,Tiffanyfort,West Kristenfort,12.441994,80.129928,11.604466,80.413213,4,23,221,Wallet
a4515ae0-1754-4f08-83d7-5413a939ebd1,08-07-2024,28-12-2024,Lopezfurt,Jacobton,12.036334,79.924056,12.818375,78.295058,4,57,240.41,Wallet
d64acb1f-39eb-438a-836e-3c49770e09db,12-04-2024,29-09-2024,Anneberg,North Elizabethside,13.240225,80.17686,11.43342,79.207467,1,34,263.02,Cash
6319629b-d73e-4bb9-8f9c-a17b8db8dadf,09-06-2024,05-09-2024,Sheppardfort,South Kent,11.005912,80.425359,13.420785,79.842663,3,21,483.64,Card
844e250b-e684-490c-923b-78208089b8c5,02-06-2024,15-06-2024,North Stacy,Thompsonburgh,12.065623,79.112837,11.287728,78.983487,1,54,76.3,Card
140ff589-6c62-4c2c-8aec-cec7204db9da,23-03-2024,05-06-2024,Harrisberg,Luisland,11.260483,79.312525,13.070771,80.48606,1,47,494.31,Wallet
537d0bd1-8d53-4c75-a5b9-0e948e6de263,03-02-2024,02-07-2024,Apriltown,Rodriguezberg,10.723508,80.382532,10.904569,79.578202,4,31,56.85,Cash
f6ff3521-c225-4530-952a-53459682d9ff,27-02-2024,04-10-2024,North Annaville,Mikaylastad,13.305716,78.779881,11.529707,79.479423,2,38,324.83,Card
7c4f48e4-a7a0-4a3d-a20f-230b439e754c,06-12-2024,25-12-2024,Johnsonview,Thomasfurt,10.08728,79.554648,12.826662,78.776843,4,45,410.77,Card
b0c58278-54dc-4ba5-a103-5e1ce3bb22ae,16-01-2024,17-06-2024,North Julie,Pennytown,10.633886,79.637989,11.461829,78.529177,1,18,349.49,Card
7ddac1b6-d7c4-4aed-87c4-cc514f9a5f98,11-05-2024,05-09-2024,Port Jeremyport,Schroedermouth,13.39678,78.100182,12.126735,78.78851,2,23,337.93,Card
301c8db3-16db-40db-a543-148e9adfe981,14-04-2024,22-09-2024,Lewischester,Malonestad,10.894504,78.883405,13.377721,78.258983,4,12,113.5,Cash
10cc4604-28b2-4b1b-8a9f-1d5983e8b700,14-11-2024,16-11-2024,Jennafurt,Port Melissa,12.663229,79.914812,10.949052,80.339985,2,50,221.41,Cash
e00bd534-3158-41fb-ac7a-0d3107692583,07-12-2024,20-12-2024,Port Brian,South Brentstad,10.691513,79.08051,11.891225,78.662019,3,40,155.66,Cash
76d70561-d2d1-4ef5-9e4c-4fd1462363a9,30-09-2024,19-10-2024,Reidville,East Nathanmouth,12.343063,80.153584,10.411074,79.979454,4,10,355.97,Cash
5820b3f2-5989-4d6c-8d24-34f9963dc8bf,09-03-2024,09-09-2024,Port Patricia,West Anthonyton,10.702515,79.664053,10.984862,80.167624,1,34,230.36,Cash
db6ba39b-36dd-4529-b704-d72fc7a2f280,04-03-2024,12-10-2024,Lake Jeffrey,West Denise,12.128665,79.710606,12.260003,78.680548,2,36,121.88,Wallet
c47fa57e-f796-411f-87c1-fb1bdd58631b,18-07-2024,21-07-2024,South Rhondaburgh,East Johnnyport,13.335604,79.058719,10.080257,79.187402,3,37,69.52,Wallet
e53e5f4c-6c7e-4a2c-867f-358ba48aa108,03-10-2024,10-12-2024,Yorkmouth,Jefferyport,12.812132,78.57476,11.453106,80.431963,3,31,336.27,Card
95a0f356-65ab-49ff-9fa4-a627d30608be,19-09-2024,29-12-2024,North Williamstad,Kennethville,13.109296,80.194925,10.340253,78.167398,4,20,172.06,Card
a3fe0479-46c7-4b36-bd05-39635616af7e,06-07-2024,18-07-2024,Michelleview,Jacobhaven,11.125084,80.118648,11.970875,79.444267,2,29,390.8,Cash
db7904e0-ce30-461d-8e88-c8ece651e3e1,24-10-2024,16-11-2024,Guerreroberg,Lake Tylerport,12.841222,78.281049,10.514452,78.694492,2,60,364.71,Cash
090aaa93-bc9a-4998-a365-fc2a6793cb09,10-04-2024,19-09-2024,West Jessica,Lake Amanda,12.193858,79.114762,11.339797,79.526839,3,54,279.79,Card
5bc677ca-abff-4286-b0cf-9d73e8121ef0,31-10-2024,16-12-2024,Meganside,West Connor,10.339235,79.795107,11.049751,79.744718,3,55,58.92,Wallet
8f1cb2cc-ceef-4fa8-b9a5-d4d0423701f1,19-02-2024,02-12-2024,Lake Rachel,East Michaelport,10.189393,79.919426,10.482405,78.587663,3,57,95.43,Cash
4b46ef33-95e7-4614-82b4-02815f269466,12-06-2024,18-10-2024,Yorkfort,Port Cynthiashire,11.082652,78.770693,11.127352,79.18286,3,51,377.04,Card
801f4909-31cd-4f6e-a3b1-6d3678e36397,29-08-2024,11-09-2024,Port Erinhaven,Robertberg,13.471381,80.459726,11.310118,78.685183,4,60,65.15,Cash
91c46efc-fcb8-46bb-a8c0-cbef57b936b0,23-02-2024,10-05-2024,Thomasburgh,South Marvinburgh,10.627506,79.016854,10.217691,80.274761,4,39,293.49,Card
359a1533-4605-4c0e-b3b9-c2ac0134e76b,01-05-2024,23-05-2024,New Kathy,Gloverland,12.528474,79.647814,10.789818,78.16257,3,26,395.36,Wallet
6744cb9e-6ded-4ba5-a22c-3d4f6f07b60f,20-02-2024,15-10-2024,Sanfordfurt,North Amandastad,11.229632,79.020878,10.947488,79.142475,4,34,366.46,Card
87f1d48c-d54e-4948-81c0-c5e3527c8f50,06-01-2024,17-12-2024,North Erica,East Heather,11.403318,80.238621,12.139748,79.781824,2,49,415.73,Cash
80daa8ca-6230-4d27-9a4b-160621019bff,13-05-2024,11-09-2024,Garyton,Stacymouth,10.301219,79.063076,12.491867,80.330273,4,19,472.85,Card
6f04af36-567c-4d44-862c-92fd98abb2e7,09-10-2024,28-11-2024,West Wendy,Howardborough,10.003532,78.365397,11.189239,78.557068,1,25,265.81,Wallet
ba27bc64-396d-4ffb-ba79-9efa04e55bd5,05-03-2024,08-08-2024,East Jessica,North Michael,11.187547,78.671059,10.05804,79.141735,4,50,331.98,Card
417b6634-a3ec-452c-a065-3245600c9c71,09-09-2024,16-09-2024,New Virginiaville,North Hannahchester,12.466653,79.168279,12.353449,78.66451,4,47,342.58,Wallet
797209c0-40b3-44f8-8c1a-b2c71fa3ed1f,21-06-2024,02-09-2024,East Heather,West Robertville,12.431255,79.043749,13.374278,78.857455,2,36,164.42,Cash
b362cd55-9b0a-4a0b-9f6f-acc1451d38fe,14-09-2024,24-12-2024,South Maria,New Jenniferville,11.538991,78.018824,10.263692,79.890027,2,37,229.59,Wallet
32da81f0-7f6b-43c6-9b34-1937c8e60939,19-04-2024,02-06-2024,Port Jose,West Jade,11.891417,79.64075,11.71797,79.888236,3,60,166.99,Cash
e90d21cb-7f11-4a36-8c52-d2710a167e18,24-04-2024,25-06-2024,Lake Sarah,Jimmytown,11.472855,78.51869,12.890751,78.559077,4,11,174.75,Wallet
92fbacf6-d5d1-4669-9c45-3357e8294a67,17-09-2024,04-10-2024,Hernandezland,Lake Jenniferview,12.434343,78.3045,12.101484,78.936074,4,5,334.56,Wallet
4bc81c16-fa2f-4d74-bd19-35cc74eda60e,07-09-2024,21-10-2024,Stevenville,Port Benjamin,10.26905,79.905188,13.150218,78.161118,2,31,310.35,Wallet
6d0e0597-500d-42a7-ad40-9244cd3566ef,22-04-2024,08-09-2024,North Melissaton,Port Devonburgh,11.635414,78.68086,12.787906,80.217204,2,9,59.05,Card
9f2ebefc-f480-491e-b00e-0efce4ffc31a,07-05-2024,22-09-2024,Natalieland,Lisaburgh,12.908907,78.72013,12.702402,79.791883,3,26,183.05,Wallet
4596da75-74df-483f-b659-f1886676cc75,14-02-2024,18-07-2024,Vaughnfort,Banksburgh,10.732683,79.722967,11.338054,79.527904,4,46,114.4,Cash
fb481ded-0f03-4337-b9f6-143bb2383056,13-02-2024,04-04-2024,North Robert,Phammouth,11.311436,78.20398,11.195249,78.899412,3,59,447.52,Wallet
9c81fc46-5bcd-436c-8777-4fae613758c3,11-03-2024,03-11-2024,Port Gabrielleberg,Knappville,13.059294,80.460122,12.48988,78.894882,4,25,219.28,Wallet
42f90f92-1036-4a81-8bc4-d7ba70d0ebcb,10-12-2024,19-12-2024,Alexanderhaven,Lake Morgan,12.191233,80.179903,10.31831,78.301911,4,60,357.99,Wallet
1861c9f3-9e44-498c-b359-390eb0309aaf,20-07-2024,29-10-2024,Stanleybury,Reedfurt,13.172371,80.259811,13.497195,78.419362,1,44,255.35,Cash
0df80b89-9ce7-4ed1-bcdf-e961e45e2ad0,27-02-2024,30-09-2024,Lake Sarahhaven,Christianburgh,12.259292,78.967924,11.787802,78.39863,2,45,470.93,Wallet
54b58635-3dab-4614-9215-0ed87ddca413,30-01-2024,16-11-2024,Brentbury,Powellbury,12.814493,79.792772,10.92689,79.477569,3,19,429.62,Wallet
72b696ca-92b2-4acd-8d1f-75a371b65ca1,31-01-2024,27-07-2024,Port Vernonmouth,South Julietown,13.286311,78.562939,10.452479,78.328969,1,32,435.44,Cash
8c91bd13-8ea0-4346-892c-4801698f04f8,09-02-2024,14-07-2024,Port Christopherport,Lake Emily,13.389712,78.759023,12.118973,78.51505,1,33,406.46,Cash
39112943-d10b-44dc-8de4-faf4d34794cc,12-05-2024,30-09-2024,Riverafort,Jenniferville,12.526373,79.786437,11.454601,79.557117,3,6,309.06,Cash
57632e1e-008f-4ab9-b8c4-6b38a8ae57b9,07-02-2024,27-11-2024,Mariaport,Jacquelineton,11.286295,80.160939,12.217715,78.151969,3,55,284.81,Cash
b783e1d5-d264-44b9-a3f4-7a557e0f60b2,14-12-2024,17-12-2024,Rodriguezborough,North Sarah,10.131862,79.105881,11.345778,79.842214,3,27,224.67,Card
30c9c51f-c80b-4af7-9315-fafa7500f785,01-06-2024,23-08-2024,Danielchester,Lake Maryshire,11.615088,79.57343,11.916573,78.713004,4,14,223.78,Cash
a8909e31-7517-4f39-b354-44fbe44a0371,17-02-2024,12-12-2024,South Adam,New Savannahshire,10.50328,79.568612,12.788335,78.768059,4,41,412.86,Wallet
2d5d2395-e901-4768-abd1-4b0cc7f4f4f9,06-07-2024,12-10-2024,Lake Lisa,South Dianemouth,12.690022,78.460002,11.710588,79.597134,2,15,230.13,Cash
ea7917e1-9be7-42ab-bac0-8fc46b2d9ccc,14-07-2024,26-09-2024,West Raymond,Taramouth,10.428915,80.362623,10.01132,79.172494,1,44,447.25,Card
b33422cb-9a3f-4ad1-a9a9-aff9235fc3d5,08-11-2024,20-11-2024,Meganside,Jenniferside,12.060716,78.190706,11.227915,80.476784,2,36,401.5,Wallet
b6e1e7ac-9fc9-4264-b5af-bb2d336d7786,02-09-2024,14-10-2024,Glendaberg,New Amy,12.718519,79.847483,12.442733,79.463057,2,19,131.88,Card
5a2c41bc-c2c2-46ff-9d8b-32d9b5d9ad36,04-09-2024,05-11-2024,Aguilarchester,Nataliechester,11.43431,79.6046,11.397277,78.092054,3,34,480.88,Card
6180b78a-0678-4c34-9b41-a61e85d1a1ef,09-11-2024,10-11-2024,North Ellen,West Karen,12.618178,78.605235,12.983194,80.006712,1,56,240.03,Card
d6e1ba00-257c-44bc-8024-c424aef2ab2f,03-03-2024,22-06-2024,Lake Kristenborough,West Lisaville,10.429696,78.713335,12.402932,79.340612,3,48,289.57,Wallet
a5a99ebc-be0e-42da-b96c-357bdd664071,27-08-2024,14-12-2024,Youngport,South Paulmouth,13.43654,80.329252,10.801826,79.906636,2,9,354.91,Card
33fd862d-4057-4470-be61-27a80351b09d,02-08-2024,12-08-2024,Greerstad,Port Jenny,11.761446,78.321493,12.721693,78.012741,3,42,417.03,Card
aec2bb19-fbc3-48d8-ad6b-c88272e588e9,16-03-2024,08-07-2024,East Sydneyhaven,South Billyview,13.052603,78.84852,11.412114,79.400315,4,49,479.09,Card
d89462e8-9580-4c3a-a932-a211214c0a4d,04-08-2024,24-09-2024,Adammouth,North Eric,10.543185,79.181589,12.149037,79.473715,4,59,180.06,Card
a0180791-eeb0-43fe-860e-a4d50d04dcb6,05-05-2024,22-12-2024,Tracyshire,Charlesmouth,11.298213,80.240017,12.450264,78.962941,2,29,351.66,Card
11740357-8546-4426-af12-0b9ef4fd25b7,23-07-2024,03-09-2024,South Amy,Davisbury,12.435413,78.958644,11.060871,78.120767,1,20,362.13,Card
5c5d3f1b-54c0-46c2-94f6-516ea9d049dc,09-12-2024,14-12-2024,Jefferyhaven,Barajastown,12.951737,78.543439,13.272238,79.114467,3,41,455.67,Card
e78d147c-3d87-4034-b217-3fa35893ef12,14-02-2024,30-10-2024,North Felicia,Patrickville,13.491427,79.871865,11.851937,79.992529,3,6,322.04,Wallet
06531d47-4867-4b30-b956-77318a4cfe1f,29-05-2024,05-09-2024,Williehaven,Tuckerport,11.027288,80.026591,13.496842,78.21809,4,22,132.68,Cash
15149755-838e-4a61-9200-044b31487df8,14-12-2024,29-12-2024,East Teresaside,Lake Cameronborough,12.469144,79.3403,10.877271,79.340863,1,43,246.14,Wallet
89aa4293-34a0-4cd4-9a9a-f29ed5ee2587,01-12-2024,21-12-2024,Lucasland,North Stephen,12.39449,78.652765,12.096096,78.860622,4,58,307.7,Card
2d90e4ee-0de4-433e-92c0-620c1667c518,08-05-2024,22-05-2024,Angelashire,West Rickey,12.573004,79.922456,12.05767,78.586154,2,43,275,Card
0452f779-50ff-4e64-aeda-ba8c6789e7d0,24-06-2024,24-10-2024,Nunezside,Lake Jenniferland,10.634313,79.844714,10.516931,78.753266,2,45,126.29,Cash
129538df-d926-4e41-b36d-01210ba6fe09,20-10-2024,15-12-2024,Sarahville,Kristinport,10.474639,79.299859,12.642302,78.592984,3,48,388.06,Wallet
700b8b43-ed3b-4d13-83e9-0323481186e9,23-08-2024,08-09-2024,Fostertown,Moorebury,12.277672,78.293252,13.257311,78.931425,2,45,137.37,Cash
d976b2ba-cc27-4386-8bf9-25b5641816b7,22-02-2024,08-12-2024,Susanberg,Ericastad,12.446354,78.957805,12.083225,78.103921,1,24,72.38,Card
1f8c56e0-2431-43fd-8e19-0d07dff0b9bf,05-01-2024,06-08-2024,North Ashleyfurt,West Jasonstad,10.996944,79.835418,10.511175,78.419525,1,42,152.12,Card
8336a758-d9f9-4502-a55b-c44fe7d73d1d,23-03-2024,30-08-2024,East Jack,Jamesburgh,12.780508,79.422957,10.114353,80.353078,2,10,298.26,Card
fd75a5f3-eeaf-4a83-8044-46bfd9f48bbd,17-09-2024,27-09-2024,Newmanland,Emilyview,12.298803,78.648311,10.905734,78.24788,3,52,91.81,Card
f3981e9e-7cb8-42a0-94a1-eab0b9c037aa,08-02-2024,24-04-2024,Michaelbury,West Christineborough,12.671384,80.273604,11.368077,79.388931,2,17,216.92,Cash
a8cfe589-9dc8-4e1a-940e-7d01735d88f3,03-05-2024,07-11-2024,Heatherberg,Lindseychester,10.518687,79.219913,12.394802,79.097033,3,38,307.17,Wallet
38b5e89a-c921-457c-bf05-557c502ed818,06-03-2024,07-03-2024,Hillstad,Lake Jessica,11.855508,79.502978,12.838131,80.129192,3,58,289.14,Cash
c65720ae-5bd6-4d4d-b202-fae5767d3b27,06-12-2024,29-12-2024,Tonyville,Lake Catherine,12.633206,80.199349,12.695329,79.031041,3,57,241.13,Card
e42c0aea-23d7-463d-9391-d017dbd4a86d,22-11-2024,05-12-2024,West Jessica,Lake Charlestown,10.178744,78.39247,12.002167,78.490936,3,52,138.9,Card
94f6c67a-d009-4507-87fc-584ea1b24627,25-11-2024,19-12-2024,Hammondborough,New Jorgeside,11.791351,79.688664,13.480423,78.325581,1,34,73.77,Cash
647ac591-5da6-4a3a-a60c-cfb4c6735380,02-07-2024,05-11-2024,Port Brittany,Dennishaven,13.324275,79.247112,11.663295,79.675912,2,53,232.89,Cash
02b622e9-808e-48d2-9d26-4b1b6593b659,17-07-2024,03-08-2024,Port Tamara,Port Willie,12.716169,80.015083,12.930423,80.240273,4,59,57.78,Wallet
90d9170c-f2de-475c-90fc-c9f12ddc756b,22-06-2024,22-07-2024,Lake Jessica,Billyfort,12.614319,78.147557,11.503334,78.811428,3,10,222.86,Card
0af57e60-3be8-45df-9e93-4de043ace875,31-03-2024,24-04-2024,New Rebecca,Paulmouth,12.143257,79.654822,13.199672,78.697834,1,21,425.95,Wallet
52f6531f-a605-47c9-bb07-ee930a3731ab,08-12-2024,09-12-2024,Lake Tanyaview,Bethshire,11.705083,78.185433,10.453143,78.017751,1,34,232.41,Card
96721e98-5d84-46e0-a0e6-96ffa75743f9,08-03-2024,01-08-2024,New Johnbury,Gomezstad,11.235013,79.055791,10.648056,78.940225,3,42,123.73,Card
01b062c1-9aad-4234-a31d-b3457b6b911e,08-07-2024,08-12-2024,South Gabriel,New Dawnborough,12.465749,80.25229,10.912403,78.665138,3,11,258.49,Wallet
b7a1267e-9a1e-4036-9cba-a49628489240,28-02-2024,10-05-2024,Lake Jerrymouth,South Emmafort,10.269986,78.225994,11.907152,78.276214,2,35,236.46,Cash
6930b0c4-d557-4899-a5b2-c7ea29476f54,22-03-2024,06-11-2024,East Bradleyshire,East Crystal,12.792789,80.018514,10.474133,78.222019,3,44,197.64,Cash
2a955908-0e50-4fd8-a598-f38392803da2,16-01-2024,26-12-2024,Sandrahaven,Greeneshire,12.291991,78.510294,10.709328,78.969813,1,45,195.24,Card
a9681fc1-ba5c-465d-b834-4070e0e5f6e5,04-09-2024,07-09-2024,Staceyborough,Obrienfort,12.640852,79.747307,12.317917,79.042923,3,46,199.97,Card
6928043e-d492-451a-b828-3a052baa43c9,02-12-2024,25-12-2024,Port Brandi,New Donna,12.022331,79.597312,12.302843,80.426247,1,13,170.76,Cash
ec1f41ce-57b9-4dfb-af82-e70cb9644e4f,12-04-2024,16-06-2024,Carlsonland,South Paul,11.004481,79.078824,13.437075,78.104789,1,24,263.3,Card
e8ca7483-dc0e-4375-85d0-691c33cd1d56,12-02-2024,18-02-2024,Serranoville,South Rachel,10.838301,80.447311,12.360922,80.453005,1,11,184.64,Cash
80da2ed7-880b-4b0e-88ab-96ace0b4659a,20-08-2024,27-08-2024,North Timothyberg,Port Erikachester,12.781955,79.933487,11.053872,79.581748,2,29,417.42,Card
b298b811-0b1e-4578-9ff4-7c515ed10e7f,21-07-2024,10-10-2024,Perezfort,Bellshire,10.098906,78.142404,10.391384,80.445313,3,47,434.09,Wallet
c40f5405-7a25-4d81-8128-17eb224629cd,07-02-2024,21-07-2024,Port Christopher,Scotttown,11.694894,80.063264,13.147965,79.549772,4,42,409.27,Wallet
85c53910-93f6-4723-81d2-3a76ca179780,02-10-2024,13-12-2024,New Adrianborough,Robertville,11.704724,78.594601,10.194644,78.465846,2,31,177.71,Wallet
42e4bf01-40ee-431d-95da-d216a6cdae3c,01-03-2024,13-08-2024,Cunninghamview,Fischerchester,12.767372,80.405077,10.091255,78.536747,1,58,492.2,Card
8f20c5e7-5ec6-46eb-adc0-91587b8301cf,02-08-2024,18-11-2024,Kingport,Kimfurt,12.303284,79.327758,10.009256,79.548297,4,22,298.36,Cash
1e7c6795-a8c6-42df-9d23-ff41dae13586,12-10-2024,25-10-2024,South Krista,North Jason,11.270721,78.685704,11.850907,78.26556,3,18,488.6,Card
b2725aa7-9d30-442e-8cf2-9000cd04c001,04-06-2024,13-10-2024,East Paultown,Port Dustinchester,11.181486,78.749602,10.817017,79.221837,4,20,336.11,Card
147d7bfc-5eef-4d1e-b8c5-ef5e4359ff43,04-02-2024,28-02-2024,Lake Patrickfurt,Jenniferton,10.950767,78.761205,12.686711,80.347101,1,48,246.72,Card
02bdeabe-7060-48eb-be8e-ed12a3ea21a2,27-10-2024,13-11-2024,Port Diane,Jameshaven,10.17751,79.935275,11.455443,78.775039,3,8,161.31,Card
ac8cdcaf-2b63-4b18-9d7d-17563b4ec9f5,19-07-2024,01-12-2024,West Johntown,North Wendy,12.612169,78.981692,10.458916,78.234692,3,17,336.94,Cash
67cba27a-6528-4970-ab6e-f8dd5a669316,29-10-2024,06-12-2024,New Alexis,North Andreaside,11.911257,79.484049,10.354257,78.520844,4,10,232.4,Wallet
d0c59550-f69a-4539-98f4-2098591cc524,21-12-2024,28-12-2024,Jeremyborough,Spearsshire,10.505861,80.080964,10.190108,79.675644,2,46,403.99,Wallet
1b414999-8198-41f5-a839-f98f2ccf1472,02-01-2024,12-04-2024,New Kellyville,Nancyshire,12.071115,78.530392,12.28999,79.293173,1,8,222.22,Card
7bcf2b31-902b-4154-a088-5550f74f6900,07-04-2024,25-09-2024,Port Matthew,Maldonadoshire,10.992716,78.533155,11.50989,78.404111,2,13,414.23,Wallet
114b3c79-4200-49f5-9dc3-c26e7b62659e,30-11-2024,01-12-2024,Schultzbury,Port Leslie,11.656048,78.832849,10.017412,80.036328,2,9,474.5,Wallet
d5098e07-b368-4836-827d-380889207bc4,17-05-2024,03-12-2024,Johnland,Nunezmouth,13.040677,79.017525,10.506417,79.269559,2,42,201.41,Cash
5059f77b-79ff-49d9-adb1-3debee6ffbea,30-01-2024,01-09-2024,Jefferyshire,Ianborough,13.134135,78.853429,11.957879,79.17979,2,26,466.48,Cash
3df76a69-bc45-444a-bc1f-dff0331d58bb,12-07-2024,02-12-2024,Jamieborough,Port Christine,11.463778,78.349855,13.466548,78.90796,1,22,395.85,Cash
1417c2f9-eb91-431a-9eb0-5b4a1b4ffd5f,01-03-2024,28-12-2024,Austinside,Port Timothymouth,10.1435,79.953757,12.730827,79.814768,2,39,259.56,Card
4654e77d-de67-4278-9313-b3a7e5a1c6e4,10-07-2024,28-12-2024,Whitehaven,Raymondshire,13.31653,79.035088,10.710499,79.083724,2,12,83.92,Wallet
7a732f35-6c55-40f0-8c9c-f41c86969901,19-02-2024,11-03-2024,New Michaelburgh,Brayhaven,11.327768,78.580244,10.789892,80.297163,1,13,385.03,Cash
ac9204b4-0306-4258-8227-b8d5b0701a53,27-06-2024,27-08-2024,South Bianca,Michaelview,10.792279,80.020464,11.891067,79.582504,3,55,294.26,Cash
78aa16ea-44f7-401a-bcb5-26d7434a130e,13-03-2024,12-10-2024,Michaelfort,Clarkstad,10.887215,80.47539,12.906818,80.263394,3,6,189.47,Cash
9247e851-2e0d-4860-b362-f9b74795cd1d,21-05-2024,23-10-2024,New Gina,Lake Josephbury,10.359927,78.12721,11.553584,78.193132,3,8,77.41,Cash
255603d4-3231-42fa-a181-92dedb370ca7,03-08-2024,25-10-2024,South Linda,South Victor,10.964147,78.946875,11.933224,78.976981,4,38,232.17,Cash
50d3802d-b876-4455-88b3-152d845a91b8,12-12-2024,27-12-2024,Evansside,South Coreyburgh,11.840612,79.17135,12.975917,79.935594,1,35,122.37,Card
d6c6d997-79fe-4ccc-8119-20f6d0566199,24-01-2024,16-04-2024,South Julieview,Michaelside,12.349495,78.879274,13.279203,78.777123,3,37,106.09,Wallet
1f096b9d-6969-49b2-8513-eda8581993cc,27-12-2024,28-12-2024,Michelleborough,Port Justin,10.648437,79.673314,10.674829,78.057975,1,33,287.63,Wallet
726a030d-bc8c-4a8f-8655-a5977ccc63de,06-05-2024,20-11-2024,South Christinamouth,Port Gary,12.721693,79.142777,10.334611,79.504819,2,44,177.72,Cash
